Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Draper Valley Golf Club,,Draper,,Public,https://www.drapervalleygolf.com/,other:eagleclubsystems,https://player.eagleclubsystems.online/#/tee-slot?dbname=dvgc20220201,yes,high,"Booking link taken from official site (drapervalleygolf.com); fetched URL and it loads the Eagle Club Systems player booking app with Draper Valley's database ID (dvgc). App is JS-rendered so course name not visible in raw fetch. 18-hole championship course, Pulaski County. | Region: Southwest Virginia | Phone: (866) 980-4653"
Skyland Lakes Golf Club,,Fancy Gap,,Public,https://www.skylandlakesgolfclub.com/,,https://www.skylandlakesgolfclub.com/book-online,no,high,"Fetched book-online page and confirmed it offers Skyland Lakes tee-time booking via the site's embedded Wix booking calendar (Carroll County, off Blue Ridge Parkway). | Region: Southwest Virginia | Phone: (276) 728-4923 | 2026-07-28: Wix Bookings ""Request to Book"", not a tee sheet - it takes an appointment request with no per-slot inventory, so there is nothing to scrape. Retagged phone/request rather than online."
Great Oaks Country Club,,Floyd,,Private,,,,private,,"Private club per GolfPass (18 holes, Gene Hamm 1966); only golf course in Floyd County. No official website located. | Region: Southwest Virginia | Phone: (540) 745-2189"
Blue Ridge Country Club,,Galax,,Semi-Private,,,,no,,"18-hole semi-private course open to the public (211 Blue Ridge Country Club Ln, est. 1963). No website or online booking found — phone only. | Region: Southwest Virginia | Phone: (276) 236-5637"
Deer Creek Golf Park,,Galax,,Public,,,,no,,"9-hole par-3 course plus driving range (2524 Edmonds Rd, Grayson County). Details from regional directory (hillsville.com); no website or online booking — phone only; current operating status not independently confirmed. | Region: Southwest Virginia | Phone: (276) 236-3221"
Galax Municipal Golf Course,,Galax,,Municipal,,,,no,,"City-owned 9-hole course (107 Country Club Ln, est. 1925). No online tee sheet — phone booking. | Region: Southwest Virginia | Phone: (276) 236-2641"
Longview Golf Course,,Galax,,Public,,,,no,,"18-hole short public course (589 Tee Time Dr, technically Grayson County, est. 2001). No website or online booking found — phone only. | Region: Southwest Virginia | Phone: (276) 238-4653"
Scott County Park & Golf,,Gate City,,Municipal,https://visitgatecityva.com/scott-county-park-and-golf/,,,no,,County-run 9-hole course at Scott County Park. Phone per county tourism site (visitgatecityva.com); no online booking. | Region: Southwest Virginia | Phone: (276) 386-3831
Greenway Creek Golf Course,,Glade Spring,,Public,,,,no,,"18-hole public parkland course in Washington County (36012 Lee Hwy, est. 1995). No website or online booking found — phone only. | Region: Southwest Virginia | Phone: (276) 429-2626"
Cedar Hill Country Club,,Jonesville,,Semi-Private,,,,no,,18-hole semi-private course open to the public — the only course in Lee County. No website or online booking found — phone only. | Region: Southwest Virginia | Phone: (276) 346-1535
Olde Mill Golf Resort,,Laurel Fork,,Resort,,,,no,,"18-hole Ellis/Dan Maples resort course in Carroll County, open to the public (seasonal Mar-Dec). Could not locate a working official website or online tee sheet (legacy domains dead; GolfPass website redirect blocked) — booking appears to be by phone; could not fully confirm. | Region: Southwest Virginia | Phone: (276) 398-2211"
Holston Hills Community Golf Course,,Marion,,Municipal,,,,no,,"18-hole community/municipal course in Smyth County (1000 Country Club Rd), VSGA member. No online tee sheet located — phone booking. | Region: Southwest Virginia | Phone: (276) 783-7484"
The Highland Course at Primland (Primland Resort),,Meadows of Dan,,Resort,https://auberge.com/primland/experiences/golf,other:tyngo,https://primlandresorts-golf-b2c.tyngo.com/sign-in,yes,medium,"Booking portal link taken from official Primland (Auberge Collection) golf page; portal is a JS app that would not render course details to the fetch tool, so the tee sheet could not be visually confirmed. Donald Steel design; open to resort guests and public. | Region: Southwest Virginia | Phone: (276) 222-3827"
E&H Lynch Links Golf Course,,Meadowview,,Public,,,,no,,"Emory & Henry College's 9-hole par-30 executive course, open to the public (Washington County). No online tee sheet — phone booking. | Region: Southwest Virginia | Phone: (276) 944-4121"
Giles Country Club,,Pearisburg,,Private,https://www.facebook.com/GilesCountryClub,,,private,,Private club — members only per VSGA listing; 9-hole mountain course in Giles County. Web presence is a Facebook page only. | Region: Southwest Virginia | Phone: (540) 921-1099
Castle Rock Golf & Recreation,,Pembroke,,Public,,,,no,,"Public 18-hole course in Giles County (Ferdinand Garbin, 1970). No official website or online tee sheet located — phone booking. | Region: Southwest Virginia | Phone: (540) 626-7276"
Tazewell County Country Club,,Pounding Mill,,Private,https://tazewellcountycc.com/,,,private,,Private club — members only ('private country club offering exclusive membership benefits' per official site). Members book via a ForeUp portal (foreupsoftware.com/index.php/booking/22660); no public tee times. | Region: Southwest Virginia | Phone: (276) 988-3593
Thorn Spring Golf Course,,Pulaski,,Semi-Private,,,,no,,18-hole semi-private course (est. 1927) at 4360 Country Club Dr — the former Pulaski Country Club property. No official website or online tee sheet located — phone booking. | Region: Southwest Virginia | Phone: (540) 980-5851
Pete Dye River Course of Virginia Tech,,Radford,,Semi-Private,https://petedyerivercourse.com/,other:clubessential,https://www.mcconnellgolf.com/Default.aspx?p=DynamicModule&pageid=4610861&ssid=4611329&vnf=1,yes,medium,"Official 'Book a Tee Time' link from petedyerivercourse.com; fetched page and confirmed it is the Pete Dye River Course booking workflow (McConnell Golf/Clubessential site). A TeeItUp portal (golf.teeitup.com/900002) also exists but teeitup.com blocks automated fetching. Public play welcome; operated by McConnell Golf. | Region: Southwest Virginia | Phone: (540) 633-6732 | RESOLVED 2026-07-28: McConnell Golf runs ClubEssential (Axis) with a Noteefy waitlist iframe. The page carries a MEMBER LOGIN and a tee-time search widget; whether it sells anonymously is unproven. New unsupported platform, one course."
Auburn Hills Golf Club,,Riner,,Semi-Private,https://www.auburnhillsgc.com/,other:unclaimed-chronogolf,,unknown,low,Fetched Chronogolf club page and confirmed it is the Auburn Hills (Riner VA) booking page; official site's 'Book a Tee Time' page links to it (Montgomery County). | Region: Southwest Virginia | Phone: (540) 381-4995 | Chronogolf club page is an UNCLAIMED listing: club-level online_booking_enabled=false and the marketplace API returned 0 tee times for tomorrow while control Penderbrook served 52 in the same probe (2026-07-28). Where this course actually sells tee times is open work.
Ballyhack Golf Club,,Roanoke,,Private,https://www.dormienetwork.com/ballyhack,,,private,,"Private club — members only. Dormie Network national membership club (Lester George, 2009); play by member invitation. | Region: Southwest Virginia | Phone: (540) 427-1395"
Blue Hills Golf Club,,Roanoke,,Public,https://bluehillsgc.com/,foreup,https://foreupsoftware.com/index.php/booking/22686#/teetimes,yes,medium,"Booking link taken directly from official site (bluehillsgc.com/contact); foreupsoftware.com blocks automated fetching (robots.txt), so the tee sheet itself could not be loaded to confirm. 18 holes; GolfPass labels it semi-private but it offers daily-fee public play. | Region: Southwest Virginia | Phone: (540) 344-7848"
Brookside Par 3 Golf Course,,Roanoke,,Public,https://www.brooksidepar3golf.com/,,,no,,"Par-3 course on Williamson Road; walk-on play, call ahead (no online tee sheet on official site). | Region: Southwest Virginia | Phone: (540) 366-6059"
Countryside Golf Course,,Roanoke,,Closed,,,,no,,PERMANENTLY CLOSED (shut by City of Roanoke circa 2010-2012; land redeveloped). Listed for registry completeness only. | Region: Southwest Virginia
Hunting Hills Country Club,,Roanoke,,Private,https://www.huntinghillscc.com/,,,private,,Private club — members only. | Region: Southwest Virginia | Phone: (540) 774-4435
Ole Monterey Golf Club,,Roanoke,,Closed,https://olemontereygolf.teesnap.net/,,,no,,CLOSED as of mid-2026 for 'maintenance and renovations' (per WFIR news; property on 2026 Roanoke Valley Preservation Foundation endangered-sites list). Teesnap portal olemontereygolf.teesnap.net shows 'tee times currently unavailable'; official domain olemontereygolf.com now redirects to spam. Phone is last publicly listed number and may not be answered. | Region: Southwest Virginia | Phone: (540) 563-0400
Roanoke Country Club,,Roanoke,,Private,,,,private,,"Private club — members only. 27 holes (Crabapple/Dogwood/Redbud nines), Tillinghast heritage design. roanokecc.com appears to be its domain but had an expired SSL certificate at check time, so it could not be confirmed. | Region: Southwest Virginia | Phone: (540) 343-1330"
Hanging Rock Golf Club,,Salem,,Public,https://www.hangingrockgolf.com/,other:teequest,https://teetimes.teequest.com/106,yes,high,Fetched TeeQuest tee sheet and confirmed it loads Hanging Rock Golf Club booking (site's /TeeTimes link redirects here). Site footer: 'powered by TeeQuest'. | Region: Southwest Virginia | Phone: (540) 389-7275
Hidden Valley Country Club,,Salem,,Private,,,,private,,Private club — members only. Dick Wilson design (1952). Official website not located during check; phone/address confirmed via GolfPass. | Region: Southwest Virginia | Phone: (540) 389-8990
Salem Municipal Golf Course,,Salem,,Municipal,https://salemva.gov/683/Golf,,,no,,"9-hole beginner-friendly city course (est. 1919) at 601 Academy St, run by Salem Parks & Rec; city page lists phone only, no online tee sheet. | Region: Southwest Virginia | Phone: (540) 354-3542"
Saltville Golf Course,,Saltville,,Municipal,,,,no,,"9-hole town course (1 Stadium Dr, Smyth County, est. 1920). No online tee sheet — phone booking. | Region: Southwest Virginia | Phone: (276) 496-7779"
Gordon Trent Golf Course,,Stuart,,Public,,,,no,,"18-hole public course in Patrick County (2160 Golf Course Rd, est. 1964); VSGA member. GolfNow carries only a details page (no active online tee sheet found) — phone booking; starting times available but not required. | Region: Southwest Virginia | Phone: (276) 694-3805"
Wytheville Golf Club,,Wytheville,,Private,https://wythegolf.com/,,,private,,"Private club — members only ('a private club in a relaxed atmosphere' per official site). 18 holes, est. 1930. | Region: Southwest Virginia | Phone: (276) 228-2143"
Heritage Golf Club (formerly Bassett Country Club),,Bassett,,Closed,,,,no,,CLOSED. TripAdvisor reports the location permanently closed and Yelp marks Bassett Country Club closed; the property's Facebook presence now points to an event-center use. Included because GolfPass and other directories still list it as active. Do not send golfers here without calling. | Region: Southside Virginia
Tanglewood Shores Golf & Country Club,,Bracey,,Private,https://www.tanglewoodgolfcommunity.org/,,,private,,Private 9-hole club within the Tanglewood Shores community on Lake Gaston (est. 1969); members and associate members only — no online booking. | Region: Southside Virginia | Phone: (434) 636-2254
Mecklenburg Country Club,,Chase City,,Private,https://www.facebook.com/45countryclub,,,private,,"Private 9-hole club, active in the current VSGA directory. No website — Facebook page and email (meckcountryclub@aol.com) only. | Region: Southside Virginia | Phone: (434) 372-4075"
Cedars Country Club,,Chatham,,Semi-Private,https://www.cedarscountryclub.org/,,,no,,"Privately owned, membership-based 9-hole club that is open to the public (per club website). No online tee-time booking on website — phone only. | Region: Southside Virginia | Phone: (434) 656-8036"
Kinderton Country Club,,Clarksville,,Semi-Private,https://kindertoncountryclub.com/,teesnap,https://kindertoncc.teesnap.net/,yes,high,"Semi-private 18-hole club on Buggs Island Lake (Kerr Lake), open to the public. Teesnap booking site fetched and confirmed for Kinderton (at check time it displayed a temporary 'tee times unavailable due to maintenance' message but is the club's live booking engine linked from its website). | Region: Southside Virginia | Phone: (434) 374-8822"
Danville Golf Club,,Danville,,Private,https://danvillegolfclub.com/,,,private,,"Private club — members only. Donald Ross design, est. 1916. | Region: Southside Virginia | Phone: (434) 792-7225"
Goodyear Golf Club,,Danville,,Semi-Private,https://www.goodyeargolf.com/,,,no,,Private facility that welcomes call-ahead guest play (per club website). Chronogolf directory listing confirms no online booking — call the shop. | Region: Southside Virginia | Phone: (434) 797-1909
Southern Hills Golf Course,,Danville,,Public,https://southernhillsvagol.wixsite.com/website,,,no,,18-hole public course. Club website has no booking engine and its Chronogolf directory listing shows a no-online-booking marker — phone reservations only. | Region: Southside Virginia | Phone: (434) 793-2582
Tuscarora Country Club,,Danville,,Private,https://www.tuscaroracountryclub.net/,,,private,,"Private club — members only. Gene Hamm design, est. 1957. | Region: Southside Virginia | Phone: (434) 724-4191"
Emporia Country Club,,Emporia,,Semi-Private,https://www.emporiacc.com/,,,no,,Membership club whose website states travelers are welcome as guests (effectively semi-private; VSGA lists it as private). 18 holes. No online tee-time booking on website — call pro shop. | Region: Southside Virginia | Phone: (434) 634-4304
Halifax Country Club,,Halifax,,Private,http://www.halifaxccgolf.com/,,,private,,"Private club — members only (18 holes, per VSGA). Website halifaxccgolf.com serves a self-signed certificate and could not be fetched. | Region: Southside Virginia | Phone: (434) 476-2940"
Copper Cove Golf Club (formerly Westlake Golf & Country Club),,Hardy,,Public,https://coppercovegolfclub.com/,golfnow,https://www.golfnow.com/tee-times/facility/7441-copper-cove-golf-club/search,yes,high,"Smith Mountain Lake's main public course (Russell Breeden 18, renamed from Westlake G&CC after 2021 sale). Course website has its own 'Book a Tee Time' page but the site blocks automated fetching; the GolfNow facility booking page was fetched and confirmed to be for Copper Cove in Hardy, VA. | Region: Southside Virginia | Phone: (540) 721-4214"
Lunenburg Country Club,,Kenbridge,,Private,,,,private,,Private 9-hole course (est. 1938) per VSGA. No website found — Facebook presence only. | Region: Southside Virginia | Phone: (434) 676-8774
South Hill Country Club,,La Crosse,,Private,https://www.facebook.com/shccgolf,,,private,,"Private 9-hole club just outside South Hill (Fred Findlay design, est. 1961) per VSGA. Chronogolf directory listing shows no online booking. Club site shccgolf.org failed TLS; Facebook page is the working web presence. | Region: Southside Virginia | Phone: (434) 757-7558"
Brunswick Country Club,,Lawrenceville,,Private,,,,private,,9-hole club (est. 1968) at 21166 Christanna Hwy. Directories list it as private; its Chronogolf directory listing shows no online booking. No club website found. | Region: Southside Virginia | Phone: (434) 848-2933
Beaver Creek Golf Club,,Martinsville,,Semi-Private,https://www.facebook.com/p/Beaver-Hills-Golf-Club-100063576551286/,golfnow,https://www.golfnow.com/tee-times/facility/17960-beaver-creek-golf-club-formerly-beaver-hills-golf-club/search,yes,high,"Formerly Beaver Hills Golf Club; 18 holes, membership-based but sells public tee times through GolfNow. Fetched the GolfNow facility page and confirmed it is the booking page for this Martinsville course (tee sheet itself renders via JavaScript). No standalone club website — Facebook only. | Region: Southside Virginia | Phone: (276) 340-0412"
Chatmoss Country Club,,Martinsville,,Private,https://chatmosscc.org/,,,private,,"Private club — members only. Ellis Maples design, est. 1958. | Region: Southside Virginia | Phone: (276) 638-7648"
Forest Park Country Club,,Martinsville,,Semi-Private,https://forestparkcc.org/,,,no,,Listed as Semi-Private by VSGA (the hint name 'Forest Hills CC' is incorrect — actual name is Forest Park CC). No online tee-time booking found on club website; contact club for guest play. | Region: Southside Virginia | Phone: (276) 632-1711
The Water's Edge Country Club,,Penhook,,Private,https://www.watersedgecountryclub.com/,,,private,,"Private club — members only. 18-hole championship course on Smith Mountain Lake's south shore, est. 1988. | Region: Southside Virginia | Phone: (540) 576-3343"
Horsepasture Par-3 Golf Course,,Ridgeway (Horse Pasture),,Public,,,,no,,"6-hole, 893-yard par-3 course with driving range in Henry County (built 2002). Its own website (minipargolf.com) no longer resolves, so current operating status could not be confirmed; no online booking has ever been indicated. Phone from GolfPass listing. | Region: Southside Virginia | Phone: (276) 957-4085"
Ringgold Golf Club,,Ringgold,,Public,,,,no,,"27-hole public facility (Red/White 18 + Blue 9). Current status is ambiguous online: PGA.com flags it permanently closed and ringgoldgolfclub.com has lapsed to a domain-parking page, but Chronogolf and Yelp listings remain active with no closure notice. No online booking found; phone listed on Chronogolf directory. Verify by phone before relying on this entry. | Region: Southside Virginia | Phone: (434) 822-8728"
Willow Creek Country Club,,Rocky Mount,,Semi-Private,https://www.willowcreekva.com/,,,no,,"9-hole semi-private course (est. 1964); pro shop open to everyone on a first-come, first-served basis per club website — no online booking. Phone from club website (VSGA lists (540) 583-0797, but the club's own site shows 483-0797). | Region: Southside Virginia | Phone: (540) 483-0797"
Green's Folly Golf Course,,South Boston,,Public,https://www.greensfolly.com/,,,no,,"18-hole public course (opened 1966). Website advertises 'reserve your tee time on-line' and shows Book Now buttons, but interior pages return 403 to automated fetching and the actual booking link/platform could not be confirmed; its Chronogolf directory listing shows no online booking. Call pro shop or check greensfolly.com directly. | Region: Southside Virginia | Phone: (434) 572-4998"
