Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Kings Gate Golf Club,,Port Charlotte,,Semi-Private,https://www.kingsgategolfclub.com,teeitup,https://kings-gate-golf-club.book.teeitup.com/,yes,medium,"TeeItUp slug live; club site JS-only, link unconfirmed | Region: Southwest FL"
Maple Leaf Golf & Country Club,,Port Charlotte,,Semi-Private,,,,no,,"No reachable website; domain guesses failed | Region: Southwest FL | Research 2026-07-29: Executive course, semi-private open to the public"
Port Charlotte Golf Club,,Port Charlotte,,Semi-Private,,,,no,medium,"TeeItUp slug live; course identity unconfirmed | Region: Southwest FL | 2026-08-19 dark-course audit: phone / walk-on only, no online booking. Club website 404s; directories list phone only and no online booking."
Riverwood Golf Club,,Port Charlotte,,Semi-Private,https://www.riverwoodgc.com,teeitup,https://riverwood-golf-club.book.teeitup.golf/,yes,high,Linked from club site golf page | Region: Southwest FL | Phone: (941) 764-6661
Crane Lakes Golf & Country Club,,Port Orange,,Semi-Private,https://www.cranelakesgolf.com/,clubprophet,https://cranelakes.cps.golf/CraneLakesV3/Home/TeeSheet,yes,high,Exact 'Book Tee Time' target on cranelakesgolf.com; stale ASP.NET session segment (S(...)) stripped. cps.golf blocks bots via robots.txt. | Region: Space Coast & Treasure Coast | Phone: (386) 767-4653
Cypress Head Golf Club,,Port Orange,,Municipal,https://cypressheadgolf.com/,other:native,https://cypressheadgolf.com/,yes,high,"City of Port Orange course. Site FAQ states tee times are reserved via the website, by phone, or in the golf shop; the 'Book a tee time' button is a JS widget with href='#' and no separable engine URL (teeitup slugs cypresshead/cypress-head invalid; no foreup/chronogolf/cps references in markup or sitemap). Phone corrected to golf shop number on site. | Region: Space Coast & Treasure Coast | Phone: (386) 756-5449"
Spruce Creek Country Club,,Port Orange,,Semi-Private,https://www.sprucecreekgolf.com/,ezlinks,https://www.teeoff.com/tee-times/facility/5061-spruce-creek-country-club/search,yes,high,"Facility booking-search page loaded and confirms 1900 Country Club Dr, Port Orange FL. No inventory for default date at check time. Club site (sprucecreekgolf.com, Spruce Creek Fly-In community) confirmed but exposes no booking link; subpages fail DNS intermittently through the proxy. | Region: Space Coast & Treasure Coast | Phone: (386) 756-6114"
St. Joseph Bay Golf Club,,Port St. Joe,,Public,https://stjoebaygolf.com,foreup,https://foreupsoftware.com/index.php/booking/20139/3699#/teetimes,yes,high,"Exact link target on course site (merchant 20139, schedule 3699); foreupsoftware.com blocks fetchers | Region: Northwest FL (Panhandle) | Phone: (850) 227-1751"
Club Med Sandpiper Bay Golf Course,,Port St. Lucie,,Resort,https://www.sandpiperallinclusive.com/,,,no,,"Club Med no longer operates this property. 4500 SE Pine Valley St, Port St. Lucie is now the voco Sandpiper All-Inclusive Resort (IHG); its site lists no golf course and no tee-time booking. No public golf booking exists under this name. | Region: Space Coast & Treasure Coast | Phone: (772) 398-5100"
PGA Golf Club - Dye Course,,Port St. Lucie,,Resort,https://www.pgavillage.com/,,,no,,pgavillage.com 'Book A Tee Time' pages state 'FOR AVAILABLE TEE TIMES PLEASE CALL 800.800.GOLF'; reservations up to 6 days out by phone. No booking engine linked or embedded. | Region: Space Coast & Treasure Coast | Phone: (800) 800-4653
PGA Golf Club - Ryder Course,,Port St. Lucie,,Resort,https://www.pgavillage.com/,,,no,,"Same as Dye Course: pgavillage.com booking pages are phone-only (800-800-GOLF), no online engine. | Region: Space Coast & Treasure Coast | Phone: (800) 800-4653"
PGA Golf Club - Short Course,,Port St. Lucie,,Resort,https://www.pgavillage.com/,,,no,,Same as other PGA Village courses: phone-only booking (800-800-GOLF) on pgavillage.com. | Region: Space Coast & Treasure Coast | Phone: (800) 800-4653
PGA Golf Club - Wanamaker Course,,Port St. Lucie,,Resort,https://www.pgavillage.com/,,,no,,Same as other PGA Village courses: phone-only booking (800-800-GOLF) on pgavillage.com. | Region: Space Coast & Treasure Coast | Phone: (800) 800-4653
Savanna Club Golf Course,,Port St. Lucie,,Semi-Private,,ezlinks,https://www.teeoff.com/tee-times/facility/18244-savanna-club-golf-course/search,yes,high,"Facility booking-search page loaded and confirms Savanna Club Golf Course, 3490 Crabapple Dr, Port St. Lucie FL. No inventory for default date at check time. Community site (savannaclub.com) redirects to suncommunities.com and has no golf booking; the only phone there is the Sun Communities sales line (888) 278-5434, not the pro shop, so left null. | Region: Space Coast & Treasure Coast"
The Champion Turf Club at St. James,,Port St. Lucie,,Public,,,,no,,"No official domain found: championturfclub.com, thechampionturfclub.com, championturfclubgolf.com, championturfclub.golf, stjamesgolfclubpsl.com all NXDOMAIN; stjamesgolfclub.com is parked. TeeItUp slugs champion-turf-club-at-st-james and st-james invalid. Not listed in the TeeOff Port St. Lucie directory. WebSearch unavailable. | Region: Space Coast & Treasure Coast | Phone: (772) 336-4653 | Research 2026-07-29: Active 18-hole public, Port St. Lucie; domain parked"
The Saints at Port St. Lucie Golf Course,,Port St. Lucie,,Municipal,https://www.saintspsl.com/,teeitup,https://the-saints-at-port-st-lucie.book.teeitup.com/?course=10667,yes,high,"Exact 'Book a Tee Time' target on the official course site saintspsl.com (linked from cityofpsl.com). Course ID param retained (identifies the course, not a session/date). | Region: Space Coast & Treasure Coast | Phone: (772) 398-2901"
Babcock National Golf & Country Club,,Punta Gorda,,Semi-Private,https://www.babcocknationalgc.com,golfnow,https://www.golfnow.com/tee-times/facility/17169-babcock-national/search,yes,high,Public via GolfNow; members use Chelsea | Region: Southwest FL | Phone: (941) 347-2200
Blue Heron Pines Golf Club,,Punta Gorda,,Semi-Private,,,,unknown,,"Same-name NJ course risk; no FL site found | Region: Southwest FL | Research 2026-07-29: Semi-private open to public at 29201 Jones Loop Rd; two candidate TeeItUp aliases exist and one likely belongs to the identically-named New Jersey club, so no link is safe to publish"
Deep Creek Golf Club,,Punta Gorda,,Public,https://deepcreekgc.com,,,no,,Site directs to call or email for tee times | Region: Southwest FL | Phone: (941) 625-6911
Heritage Landing Golf & Country Club,,Punta Gorda,,Semi-Private,https://heritagelanding.golf,other:chelsea,https://herland.chelseareservations.com/Members/,yes,high,Member portal; public play seasonal by phone | Region: Southwest FL | Phone: (239) 980-2282
Seminole Lakes Country Club,,Punta Gorda,,Semi-Private,,,,yes,medium,"No reachable website found | Region: Southwest FL | Research 2026-07-29: Semi-private open to the public, Punta Gorda; engine not captured"
The Golf Club at Burnt Store Marina,,Punta Gorda,,Semi-Private,,,,no,,bsmgolf.com returns 403; booking not confirmed | Region: Southwest FL | Research 2026-07-29: 27 holes resort/semi-private open to the public
Webbs Reserve Golf Club,,Punta Gorda,,Semi-Private,,,,yes,medium,"Site renders JS-only; no booking link retrieved | Region: Southwest FL | Research 2026-07-29: 2024 Nicklaus Design course, semi-private open; engine not captured"
Golf Club of Quincy,,Quincy,,Semi-Private,https://www.golfclubofquincy.com,,,no,,Own site instructs golfers to call for tee times; no online booking engine present | Region: Northwest FL (Panhandle) | Phone: (850) 627-9631
Reunion Resort - Nicklaus Course,,Reunion,,Resort,https://www.reunionresort.com/golf,,,no,,Both reunionresort.com/golf and /golf/courses state tee times must be booked by calling the pro shop at 407.396.3199; no online engine or booking link exists anywhere on the golf section. Groups over 12 via inquiries@reunionresort.com. | Region: Central FL (Orlando) | Phone: (407) 396-3199
Reunion Resort - Palmer Course,,Reunion,,Resort,https://www.reunionresort.com/golf,,,no,,Same as the other Reunion courses - the resort's own course pages instruct callers to reserve by phone at 407.396.3199; no online tee sheet published. | Region: Central FL (Orlando) | Phone: (407) 396-3199
Reunion Resort - Watson Course,,Reunion,,Resort,https://www.reunionresort.com/golf,,,no,,"Reunion's golf pages state tee times are required, not guaranteed, and must be booked by phone at 407.396.3199; no public online booking engine. | Region: Central FL (Orlando) | Phone: (407) 396-3199"
Summerfield Crossings Golf Club,,Riverview,,Public,,teesnap,https://summerfieldgc.teesnap.net/,yes,high,"TeeItUp subdomain loads a live 'Tee Times' booking SPA. Name is unique to Riverview FL. No reachable official website (summerfieldcrossings.com / summerfieldcrossingsgolfclub.com fail DNS). | Region: Tampa Bay | Phone: (813) 671-3311 | 2026-08-19 dark-course audit: left TeeItUp for teesnap. Teesnap site branded Summerfield Crossings, 13050 Summerfield Blvd Riverview. Currently showing a maintenance banner."
Turtle Creek Golf Club,,Rockledge,,Semi-Private,,,,unknown,,"Confirmed at 1279 Admiralty Blvd, Rockledge FL via TeeOff directory, but details page only (no booking). golfturtlecreek.com is a JS single-page site for a 'Turtle Creek Golf Club' described as a traditional Old Florida course (1971, Robert Renaud, Champions Bermuda greens) with a 'Book Now' button whose target is not exposed - it never names the city, so identity is unconfirmed and the domain is not asserted. turtlecreekgolf.com is a different course in Limerick, PA. TeeItUp slugs turtlecreek/turtle-creek/turtlecreekgolfclub invalid. | Region: Space Coast & Treasure Coast | Research 2026-07-29: Sources conflict — one directory lists it active in Rockledge, another flags it closed for business; domain is for sale"
Rotonda Golf & Country Club - Long Marsh Golf Club,,Rotonda West,,Semi-Private,https://www.rotondagolf.com,other:native,https://rotondagolf.com/long-marsh-course?showwidget=true,yes,high,Widget link target on club site | Region: Southwest FL | Phone: (941) 698-0918
Rotonda Golf & Country Club - Pinemoor Golf Club,,Rotonda West,,Semi-Private,https://www.rotondagolf.com,other:native,https://rotondagolf.com/pinemoor-course?showwidget=true,yes,high,Widget link target on club site | Region: Southwest FL | Phone: (941) 697-2414
Rotonda Golf & Country Club - The Hills Course,,Rotonda West,,Semi-Private,https://www.rotondagolf.com,other:native,https://rotondagolf.com/the-hills-course/?showwidget=true,yes,high,Widget link target on club site | Region: Southwest FL | Phone: (941) 697-2414
Rotonda Golf & Country Club - The Links Course,,Rotonda West,,Semi-Private,https://www.rotondagolf.com,other:native,https://rotondagolf.com/the-links-course?showwidget=true,yes,high,Widget link target on club site | Region: Southwest FL | Phone: (941) 697-2414
Rotonda Golf & Country Club - The Palms Course,,Rotonda West,,Semi-Private,https://www.rotondagolf.com,other:native,https://rotondagolf.com/the-palms-course?showwidget=true,yes,high,Widget link target on club site | Region: Southwest FL | Phone: (941) 697-2414
The Cove of Rotonda Golf Center,,Rotonda West,,Public,https://thecoveofrotonda.com,teeitup,https://the-cove-of-rotonda-golf-center.book.teeitup.com/,yes,high,Linked from site book-a-tee-time page | Region: Southwest FL | Phone: (941) 697-3900
Madison Green Golf Club,,Royal Palm Beach,,Public,https://madisongreengolf.com,other:native,https://madisongreengolf.com/,yes,high,Site subpages return 403; booking link not exposed | Region: Southeast FL | Research 2026-07-29: Site states its reservation system allows booking tee times online
Village Golf Club,,Royal Palm Beach,,Public,https://villagegolf.club/,chronogolf,https://www.chronogolf.com/club/village-golf-club,yes,high,Confirmed Royal Palm Beach FL on Chronogolf page | Region: Southeast FL | Phone: (561) 793-1400
Cypress Creek Golf Club,,Ruskin,,Public,https://www.cypresscreekgolfclub.com,ezlinks,https://cypresscreekgc.ezlinks.com/,yes,high,"Exact 'Public Tee Times' link target on cypresscreekgolfclub.com/book-a-tee-time/, which confirms 1011 Cypress Village Blvd, Ruskin, FL 33573. Note golfcypresscreek.com is a different Cypress Creek in Cabot, AR. | Region: Tampa Bay | Phone: (813) 634-8888"
Abbey Course at Saint Leo University,,Saint Leo,,Public,,golfnow,https://www.golfnow.com/tee-times/facility/2764-abbey-course-at-st-leo-university/search,yes,high,"Could not locate any booking engine or official page. All domain guesses failed DNS (abbeycourse.com, theabbeycourse.com, abbeygolfcourse.com, abbeycoursegolf.com, abbeycourse.golf, abbeycourseatsaintleo.com); saintleo.edu/abbey-course and /abbey-golf-course return 404 and the saintleo.edu homepage has no link to it; TeeItUp slugs abbey-course / abbeycourse / abbey-golf-course all dead; GolfNow's Dade City and Saint Leo directory pages do not list it. Null rather than a guess. | Region: Tampa Bay | Research 2026-07-29: Public; GolfNow is the only booking path found, no course domain"
Tampa Bay Golf & Country Club,,San Antonio,,Semi-Private,,teeitup,https://tampa-bay-golf-country-club.book.teeitup.com/,yes,high,"TeeItUp subdomain loads a live 'Tee Times' booking SPA; name is unique to the San Antonio FL 55+ community. tampabaygolfandcountryclub.com and tbgcc.com are parked/for-sale domains, so no official site is listed. | Region: Tampa Bay | Phone: (352) 588-5454"
Mayfair Country Club,,Sanford,,Municipal,https://www.mayfaircc.com,teeitup,https://mayfair-country-club.book.teeitup.com/,yes,medium,"Live TeeItUp tenant (mayfair-country-club.play.teeitup.golf 302-redirects to this host), and the homepage's '14 days in advance' language fits. But mayfaircc.com returns 403 on /tee-times and /sitemap.xml so the club-side link target could not be captured, and the SPA shows no city - Sanford identity is inferred from the distinctive name only. | Region: Central FL (Orlando) | Phone: (407) 322-2531"
The Dunes Golf & Tennis Club,,Sanibel,,Semi-Private,https://www.sanibeldunesresort.com,ezlinks,https://thedunesgolffm.ezlinksgolf.com/index.html#/search,yes,high,Member portal; public tee times by phone | Region: Southwest FL | Phone: (239) 472-3355
Bobby Jones Golf Club,,Sarasota,,Municipal,https://www.bobbyjonesgolfclub.com,ezlinks,https://bobbyjonesgolf.ezlinksgolf.com/index.html#/search,yes,high,Public books 14 days ahead | Region: Southwest FL | Phone: (941) 365-4653
Bobby Jones Golf Club - The Gillespie Course,,Sarasota,,Municipal,https://www.bobbyjonesgolfclub.com,ezlinks,https://bobbyjonesgolf.ezlinksgolf.com/index.html#/search,yes,high,Shares club booking engine | Region: Southwest FL | Phone: (941) 365-4653
Serenoa Golf Club,,Sarasota,,Semi-Private,https://www.serenoagolf.com,chronogolf,https://www.chronogolf.com/club/serenoa-golf-club,yes,high,"TeeItUp slug live; club site blocks fetch | Region: Southwest FL | 2026-08-19 dark-course audit: left TeeItUp for chronogolf. Live Chronogolf sheet, 6773 Serenoa Dr Sarasota. Acquired by Pinnacle Golf Properties 2025. Peak 483."
Stoneybrook Golf & Country Club of Sarasota,,Sarasota,,Semi-Private,,,,no,,"stoneybrookgolf.com is Orlando course, not Sarasota | Region: Southwest FL | Research 2026-07-29: Open to public, tee times two days ahead; no own sheet"
Suncoast Golf Center,,Sarasota,,Public,https://suncoastgolfcenter.com,,,no,medium,"TeeItUp slug live; site widget not in HTML | Region: Southwest FL | 2026-08-19 dark-course audit: phone / walk-on only, no online booking. Site now says 'No Tee Time Needed. Just show up and Play.' Facility open, no booking widget anywhere. Peak 132."
Sunrise Golf Club,,Sarasota,,Public,,,,unknown,,"No site found; TeeItUp slug generic, identity unconfirmed | Region: Southwest FL | Research 2026-07-29: Listed semi-private at 5710 Draw Ln Sarasota but absent from the main directory; alias ambiguous"
Tatum Ridge Golf Links,,Sarasota,,Semi-Private,,teeitup,https://tatum-ridge-golf-links.book.teeitup.com/,yes,high,TeeItUp subdomain live; unique course name | Region: Southwest FL
The Meadows Country Club - Groves Course,,Sarasota,,Semi-Private,https://www.themeadowscc.com,,,yes,medium,Club site JS-only; no booking link extractable | Region: Southwest FL | Research 2026-07-29: Groves is open to the public with tee times; engine not captured
The Meadows Country Club - Meadows Course,,Sarasota,,Semi-Private,https://www.themeadowscc.com,,,yes,medium,Club site JS-only; no booking link extractable | Region: Southwest FL | Research 2026-07-29: Listed public; engine not captured
The Palms Golf Club at Forest Lakes,,Sarasota,,Semi-Private,https://palmsatforestlakes.com,,,no,,"Site confirmed; booking button target not resolved | Region: Southwest FL | Phone: (941) 388-7241 | Research 2026-07-29: Contact page says call; booking directed to a mobile app, not a web sheet"
Village Green Golf Club of Sarasota,,Sarasota,,Semi-Private,https://www.villagegreengolfclub.com,teeitup,https://village-green-golf-club.book.teeitup.com/,yes,high,Linked from club site tee-times page | Region: Southwest FL | Phone: (941) 922-9500
Sebastian Municipal Golf Course,,Sebastian,,Municipal,https://www.sebastiangolfcourse.com,,,no,,"Confirmed at 100 Brush Foot Drive, Sebastian FL (18 holes, par 72) via TeeOff directory, details page only (no booking engine). sebastiangolfcourse.com and cityofsebastian.org consistently time out through the proxy (multiple retries, http and https); TeeItUp slugs sebastian/sebastiangolf invalid; chronogolf club slug 404. | Region: Space Coast & Treasure Coast | Phone: (772) 589-6801 | Research 2026-07-29: Municipal course active; site refused fetches, no sheet confirmed"
Country Club of Sebring,,Sebring,,Semi-Private,,quick18,https://sebring.quick18.com,yes,medium,"TeeItUp subdomain live; unique course name | Region: Southwest FL | 2026-08-19 dark-course audit: left TeeItUp for quick18. Club site Book a Tee Time now points to sebring.quick18.com; its old Teesnap portal is under maintenance. Peak 2,400."
Golf Hammock Country Club,,Sebring,,Semi-Private,https://www.golfhammockcc.com,teeitup,https://golf-hammock-country-club.book.teeitup.com/,yes,high,Old Teesnap page in maintenance; TeeItUp live | Region: Southwest FL
Harder Hall Country Club,,Sebring,,Closed,,teeitup,https://harder-hall-country-club.book.teeitup.com/,yes,high,"Teesnap page confirms Sebring FL but is in maintenance | Region: Southwest FL | 2026-08-19 dark-course audit: CLOSED. Highlands News-Sun: last round 30 May 2021, ~49 acres sold for residential development."
Sebring International Golf Resort,,Sebring,,Resort,https://www.sebringinternationalgolfresort.com,chronogolf,https://www.chronogolf.com/club/sebring-golf-club,yes,medium,TeeItUp subdomain live; unique resort name | Region: Southwest FL | 2026-08-19 dark-course audit: left TeeItUp for chronogolf. siresort.com books through the Chronogolf app; site header says OPEN TO THE PUBLIC. Old Cougar Trail closed for remodel.
Sebring Lakeside Golf Resort,,Sebring,,Closed,,,,no,,No website or booking engine found | Region: Southwest FL | Research 2026-07-29: Course closed for business
Sebring Municipal Golf Course,,Sebring,,Municipal,https://www.sebringgolfclub.com,teesnap,https://sebringgolfclub.teesnap.net/,yes,high,Linked from sebringgolfclub.com; aka The Muni | Region: Southwest FL | Phone: (863) 314-5919
Sun 'N Lake Golf Club - Deer Run Course,,Sebring,,Semi-Private,,,,yes,medium,District site unreachable; no booking engine found | Region: Southwest FL | Research 2026-07-29: Semi-private open with public tee times; engine not captured
Sun 'N Lake Golf Club - Turtle Run Course,,Sebring,,Semi-Private,,,,yes,medium,District site unreachable; no booking engine found | Region: Southwest FL | Research 2026-07-29: Same facility as Deer Run; engine not captured
Seminole Lake Country Club,,Seminole,,Semi-Private,,teeitup,https://seminole-lake-country-club.book.teeitup.com/,yes,high,TeeItUp subdomain loads a live 'Tee Times' booking SPA. No reachable official website (seminolelakecc.com / seminolelakecountryclub.com fail DNS). | Region: Tampa Bay | Phone: (727) 391-6255
Shalimar Pointe Golf Club,,Shalimar,,Semi-Private,https://shalimarpointe.com,teesnap,https://shalimarpointe.teesnap.net/,yes,low,"Site says facility under restoration, clubhouse/range only Tue-Sat; no booking link found; web budget exhausted before confirming course status | Region: Northwest FL (Panhandle) | Phone: (850) 651-1416 | Research 2026-07-29: Own Book a Tee Time page embeds this host; all golfers welcome | 2026-08-19 dark-course audit: left TeeItUp for teesnap. shalimarpointe.com routes to Teesnap, but that sheet currently says maintenance. Peak 1,875. Re-check before relying on it."
Eagle Dunes Golf Club,,Sorrento,,Public,https://eagledunes.com,teesnap,https://eagledunesfl.teesnap.net/,yes,high,"Exact link target on eagledunes.com and the URL loads a live Teesnap tee sheet titled 'Eagle Dunes Golf Club, FL' showing 2400 Marbella Drive, Sorrento, FL 32776. | Region: Central FL (Orlando) | Phone: (352) 357-0123"
RedTail Golf Club,,Sorrento,,Semi-Private,https://www.redtailgc.com,teeitup,https://redtail-golf-club.book.teeitup.com/,yes,medium,"Slug is a live TeeItUp tenant, but redtailgc.com exposes no booking link (homepage is content-only; /golf and /tee-times fail robots.txt), so identity is unconfirmed. Namesake risk: Red Tail GC (Devens MA) and RedTail Golf Center (Beaverton OR) - the one-word slug favors the FL course but is not proof. Guest/outside-play policy also still unconfirmed. | Region: Central FL (Orlando) | Phone: (352) 383-2700"
Oak Hills Golf Club,,Spring Hill,,Semi-Private,,,,no,medium,"TeeItUp slug oak-hills-golf-club loads a live 'Tee Times' SPA, but identity is NOT confirmed - 'Oak Hills Golf Club' exists in several other states. oakhillsgolfclub.com is a DomainMarket for-sale parking page and .net/.org/FL variants fail DNS; GolfNow lists the Spring Hill FL course as 'Oak Hill' (10059 Northcliffe Blvd, Spring Hill FL 34608) with no website or booking link. Treat URL as unconfirmed. | Region: Tampa Bay | Phone: (352) 683-6830 | 2026-08-19 dark-course audit: phone / walk-on only, no online booking. Operating (2026 reviews) but its site is defunct; listings give pro-shop phone only."
Silverthorn Country Club,,Spring Hill,,Semi-Private,https://silverthornclub.net,teeitup,https://silverthorn-country-club.book.teeitup.com/,yes,high,Exact booking link target on silverthornclub.net/teetimes.php (reached via /golf.php); subdomain loads a live 'Tee Times' SPA. Site confirms Spring Hill / Hernando County and open to the public 7 days a week. | Region: Tampa Bay | Phone: (352) 799-2600
Royal St. Augustine Golf & Country Club,,St. Augustine,,Public,https://www.royalstaugustinegolf.com,teeitup,https://royal-st-augustine-golf-and-country-club.book.teeitup.com/,yes,high,Exact link target from royalstaugustinegolf.com/tee-times | Region: Northeast FL (Jacksonville) | Phone: (904) 824-4653
St. Augustine Shores Golf Club,,St. Augustine,,Public,https://www.staugustineshoresgolf.com,foreup,https://foreupsoftware.com/index.php/booking/21411/7613,yes,high,Course website returns Cloudflare 522 (origin down); course-specific TeeItUp subdomain resolves to a live booking app but could not be cross-checked | Region: Northeast FL (Jacksonville) | Phone: (904) 794-4653 | 2026-08-19 dark-course audit: left TeeItUp for foreup. Operator Capstone Golf routes tee times to foreUP; its other course books the same way. Peak 374.
St. Johns Golf & Country Club,,St. Augustine,,Semi-Private,https://www.stjohnsgolf.com,teeitup,https://st-johns-golf-and-country-club.book.teeitup.golf/,yes,high,Public booking engine linked from stjohnsgolf.com/book-a-tee-time/; separate member portal at stjohnsmember.ezlinksgolf.com | Region: Northeast FL (Jacksonville) | Phone: (904) 940-3200
The Golf Club at South Hampton,,St. Augustine,,Semi-Private,https://www.southhamptongolf.com,teeitup,https://the-golf-club-at-south-hampton.book.teeitup.com/,yes,medium,southhamptongolf.com renders client-side and returned no readable links; exact-name TeeItUp subdomain resolves to a live booking app | Region: Northeast FL (Jacksonville) | Phone: (904) 287-7529
World Golf Village - King & Bear,,St. Augustine,,Resort,https://www.golfwgv.com,golfwithaccess,https://troon.com/course/world-golf-village/reserve-tee-time,yes,high,Booking engine linked from golfwgv.com/golf; loaded a date/player tee-time search | Troon-managed; the troon.com reserve page fronts the Golf With Access widget (course uuid needs probe) | Region: Northeast FL (Jacksonville) | Phone: (904) 940-6088
World Golf Village - Slammer & Squire,,St. Augustine,,Resort,https://www.golfwgv.com,golfwithaccess,https://troon.com/course/world-golf-village/reserve-tee-time,yes,high,One portal covers both WGV courses | Troon-managed; the troon.com reserve page fronts the Golf With Access widget (course uuid needs probe) | Region: Northeast FL (Jacksonville) | Phone: (904) 940-6100
Royal St. Cloud Golf Links,,St. Cloud,,Public,https://www.royalstcloudgolflinks.com,teeitup,https://royal-st-cloud-golf-links.book.teeitup.com/,yes,high,Own site's 'Reserve Tee Times' goes to an internal page with a JS widget; exact-name TeeItUp slug loads a live booking SPA. | Region: Central FL (Orlando) | Phone: (407) 891-7010
Cimarrone Golf Club,,St. Johns,,Semi-Private,https://www.cimarronegolf.com,teeitup,https://cimarrone-golf-club.book.teeitup.com/,yes,medium,Site's 'Book Online Here' button is JS-rendered so href could not be read; exact-name TeeItUp subdomain resolves to a live booking app | Region: Northeast FL (Jacksonville) | Phone: (904) 287-2000
Julington Creek Golf Club,,St. Johns,,Semi-Private,https://julingtoncreekgc.com,golfback,https://golfback.com/#/course/e52fc334-4363-4d53-8b13-3b2e60c49087,yes,high,Exact 'Book Tee Time' link target on julingtoncreekgc.com | Region: Northeast FL (Jacksonville) | Phone: (904) 287-4653
Stillwater Golf & Country Club,,St. Johns,,Semi-Private,https://www.stillwatergcc.com,teeitup,https://stillwater-golf-and-country-club.book.teeitup.com/,yes,medium,stillwatergcc.com tee-times page is robots-blocked and homepage links are JS-rendered; matching TeeItUp subdomain resolves to a live booking app | Region: Northeast FL (Jacksonville) | Phone: (904) 837-8153
Cypress Links at Mangrove Bay,,St. Petersburg,,Municipal,https://golfstpete.com,foreup,https://foreupsoftware.com/index.php/booking/19670/2146#/teetimes,yes,high,Exact booking link target on golfstpete.com (City of St. Petersburg). | Region: Tampa Bay | Phone: (727) 893-7800
Mangrove Bay Golf Course,,St. Petersburg,,Municipal,https://golfstpete.com,foreup,https://foreupsoftware.com/index.php/booking/19671/2149#/teetimes,yes,high,Exact booking link target on golfstpete.com (City of St. Petersburg). | Region: Tampa Bay | Phone: (727) 893-7800
Twin Brooks Golf Course,,St. Petersburg,,Municipal,https://golfstpete.com,foreup,https://foreupsoftware.com/index.php/booking/19672/2148#/teetimes,yes,high,Exact booking link target on golfstpete.com (City of St. Petersburg). | Region: Tampa Bay | Phone: (727) 893-7445
Vinoy Golf Club,,St. Petersburg,,Resort,https://thevinoy.com,,,no,,"thevinoy.com/experiences/golf-club states golfers must contact the golf club directly at 727.896.8000 to schedule a tee time; no booking engine link. The resort activities portal thevinoyresortgolfclub.247activities.com covers day passes, cabanas and F&B, not tee times, and no golf service listing could be confirmed. TeeItUp slug vinoy-golf-club is dead. Phone updated to the golf shop line. | Region: Tampa Bay | Phone: (727) 896-8000"
Starke Golf & Country Club,,Starke,,Semi-Private,https://starkegolfcourse.com,,,no,,"Own site states no tee times required, first come first served; no online booking exists | Region: Northeast FL (Jacksonville) | Phone: (904) 964-5441"
Sailfish Sands Golf Course - Championship Course,,Stuart,,Municipal,https://www.martin.fl.us/SSGC,clubcaddie,https://apimanager-cc12.clubcaddie.com/webapi/view/ccfdabab,yes,high,Martin County's official 'Book a Tee Time' link (martin.fl.us/resources/book-tee-time) 302-redirects to this Club Caddie booking view. sailfishsands.com redirects to martin.fl.us/SSGC. | Region: Space Coast & Treasure Coast | Phone: (772) 320-4653
Sailfish Sands Golf Course - Reversible Nine,,Stuart,,Municipal,https://www.martin.fl.us/SSGC,clubcaddie,https://apimanager-cc12.clubcaddie.com/webapi/view/ccfdabab,yes,high,Martin County site's 'Book a Tee Time' (martin.fl.us/resources/book-tee-time) 302-redirects to this Club Caddie booking app. | Region: Space Coast & Treasure Coast | Phone: (772) 320-4653
The Champions Club at Summerfield,,Stuart,,Public,,teeitup,https://champions-club-at-summerfield.book.teeitup.com/,yes,high,"TeeItUp slug returns a real booking SPA (title 'Tee Times'), not the 'subdomain does not exist' error. Course website not found. | Region: Space Coast & Treasure Coast"
The Florida Club,,Stuart,,Public,https://www.floridaclubgolf.com,teeitup,https://the-florida-club.book.teeitup.golf/,yes,high,Exact link target of 'Book Tee Time' on floridaclubgolf.com/golf/book-tee-time/. | Region: Space Coast & Treasure Coast | Phone: (772) 287-3680
The Shores of North River Golf Club,,Stuart,,Semi-Private,,,,unknown,,"No website found; tried theshoresofnorthriver.com, shoresofnorthrivergolf.com, shoresgolfclub.com, northrivershoresgolf.com (all NXDOMAIN); northrivergolfclub.com is a hijacked gambling domain. north-river.book.teeitup.com returns a live TeeItUp SPA but identity could not be tied to Stuart FL, so not asserted. Further attempts blocked by WebFetch rate limiting. | Region: Space Coast & Treasure Coast | Research 2026-07-29: Could not verify this facility exists under this name anywhere"
Eagle Ridge Golf Club at Del Webb Spruce Creek Golf & Country Club,,Summerfield,,Semi-Private,https://playeagleridgegolf.com,golfback,https://golfback.com/#/course/d32ff79f-60d3-43c7-9a34-dd1ad21aa8f7,yes,high,Not researched - session web-search and web-fetch quotas exhausted; no website on file to fetch directly | Region: North Central FL | Research 2026-07-29: Own site advertises 36 holes of public golf and links GolfBack
Stonecrest Golf Club,,Summerfield,,Semi-Private,https://broadstripesgolf.com,teeitup,https://broad-stripes-golf-club-at-stonecrest.book.teeitup.com/,yes,high,Own site bot-blocked (robots.txt unparseable); engine not identified | Region: North Central FL | Phone: (352) 245-0565 | Research 2026-07-29: Rebranded Broad Stripes Golf & Social Club at Stonecrest; own site links this host
